uid,dataset,dice,iou,hd95,assd,bf1,area_err
busi_0e203e8363,busi,0.9079597191141292,0.8314342749129966,34.020465053408415,10.61787397783812,0.1696424145691031,0.11635977626260564
busi_8c1f838d6c,busi,0.9485961842872616,0.9022187004754358,7.810249675906654,2.0473505962810044,0.7244802177688083,0.013734899884163494
busi_cfd961e96d,busi,0.9344005021971123,0.8768777614138439,6.4031242374328485,1.8153610297325626,0.7749252293301752,0.09055118110236221
busi_6d2d131466,busi,0.9326620516047829,0.8738207547169812,5.0,2.4521981026965314,0.4570305659863416,0.0813997005988024
busi_873f42e663,busi,0.9632259053067062,0.9290605448544264,5.830951894845301,2.503253863933148,0.5036847135344714,0.03629745189807592
busi_22d1a239ff,busi,0.9586056644880174,0.9205020920502092,11.0,4.0961109769335335,0.34766241816314436,0.02265256538516507
busi_888dc0e64a,busi,0.8404525605398968,0.7248108459721319,45.17742799230607,11.931722217965698,0.2597313124354117,0.23648837860543265
busi_62445ce52f,busi,0.8318266014210279,0.7120745964879065,30.07296204279078,11.13222965227463,0.16182782979011054,0.3986074270557029
busi_31157c7321,busi,0.0,0.0,,,0.0,
busi_31341a9960,busi,0.9462748760686831,0.8980281997436387,9.486832980505138,5.183219085924111,0.12782799738373557,0.10275855817747832
busi_6e82f75987,busi,0.8945339079156271,0.8091916290521133,13.0,6.518352080266986,0.2180241470429362,0.11274644030668127
busi_f5cba98f1d,busi,0.9550964591719268,0.9140522755000184,17.26267650163207,7.92401753634977,0.11511215557053911,0.007444572828860127
busi_70e63630b2,busi,0.9275932522653217,0.864964020624398,44.958203932499345,10.630858270208781,0.17826825127334464,0.13752962950936778
busi_d6ece3a2e2,busi,0.9686302492137742,0.9391687592886794,7.0710678118654755,2.1495240234646906,0.6493406759563581,0.01625193158203229
busi_21ebb876bc,busi,0.0,0.0,,,0.0,
busi_7a078fba05,busi,0.8597306984403759,0.7539716251805284,12.041594578792296,6.052769644784123,0.13421778084079947,0.3263098591549296
busi_a262591d26,busi,0.9473056036283344,0.8998866213151927,5.656854249492381,2.392330725167805,0.5395246866842207,0.08394478298719064
busi_b7e3e20601,busi,0.9786804308797128,0.9582509338606899,6.4031242374328485,2.3034929508220308,0.6125778359872246,0.00947012401352875
busi_1e01f78c06,busi,0.8759874874078787,0.7793396226415095,21.18962010041709,6.619246025241578,0.3690874272355644,0.12029101056408212
busi_a0d580339e,busi,0.8716806722689076,0.7725478513443063,24.97592270451225,6.4952121437588755,0.280750659564936,0.06239168110918544
busi_c9ddf3ff26,busi,0.9379875195007801,0.8832170400293794,22.47220505424423,6.975550328214707,0.30130946708535933,0.0713790850966963
busi_086f5ac9a7,busi,0.875467046723932,0.7785161334520792,68.84138128240737,19.704032122162314,0.1295382465587059,0.06979020805710108
busi_55fa62f005,busi,0.8437807218763167,0.7297756903392987,19.08922719836137,7.303887472560867,0.1952518505145333,0.2662933203473744
busi_f8c677f4cb,busi,0.9005179970779652,0.8190384150761053,8.94427190999916,3.0788230705989914,0.4421855146124523,0.16901750972762647
busi_60618b0cf0,busi,0.8392358009394001,0.7230028300481605,64.01756847964134,14.997209223307912,0.21076273571629608,0.02314463942167551
busi_93193f654b,busi,0.9431011475847344,0.8923286702691783,18.439088914585774,6.275379643417033,0.2915451895043732,0.06369931443139146
busi_7dcb196d66,busi,0.9434095723541487,0.8928810517961282,39.0,9.795884590820496,0.17465594441199814,0.006128413155369449
busi_9289e3083c,busi,0.8076946564885497,0.6774226592911289,16.0,8.072362370973178,0.0945945945945946,0.29675473268150615
busi_6ecd547c0d,busi,0.9176274438869403,0.8477926003429535,24.93465843842649,6.574537953992646,0.31692160765047284,0.09831897583153865
busi_074ac11fc4,busi,0.0,0.0,,,0.0,
busi_a3204ccbe7,busi,0.8686928989477949,0.7678665661515266,35.84108206224679,11.789544261794266,0.12409689757756057,0.023971863807016786
busi_e760baac79,busi,0.880437443891292,0.786412013413034,10.63014581273465,3.9823848728644364,0.39673632980246204,0.11040303134688254
busi_d7a8d6043b,busi,0.8986694475506024,0.8159852149310943,39.05955311566932,8.316368932771528,0.31238969670359945,0.1708215142919485
busi_bd0084d2eb,busi,0.8234634260341201,0.6999046559669474,25.0,7.987895313356318,0.20917985653723722,0.24516076115485563
busi_1b904e1d39,busi,0.8686351117658362,0.767776268115942,20.518284528683193,7.209730359051649,0.1957213946269421,0.2547476352083183
busi_0cc200cd76,busi,0.0,0.0,,,0.0,
busi_bad20acd54,busi,0.9202478413417274,0.8522769174041298,16.492422502470642,5.3198548036339375,0.36615790274326865,0.08029999044616414
busi_1cd1fff51b,busi,0.8497756017951856,0.7387911464245176,21.969270489757587,7.173276527583258,0.20278908387268968,0.07272727272727272
busi_daf74cbea5,busi,0.8100501981505944,0.6807431682341761,139.9043909537848,27.20896518405564,0.19278463727087647,0.45301360985093975
busi_d083e06533,busi,0.8612366941753379,0.7562912237953199,30.192565197444143,8.249847239066897,0.2075509327442317,0.037231794919949296
busi_1f6bafb28c,busi,0.8375884207458693,0.720560974868569,58.65660993636383,15.849442462984783,0.2367201714308818,0.1906108687662784
busi_ff6b3c8040,busi,0.9040114613180515,0.8248366013071895,21.93613186713661,6.067835495514752,0.3178768789939281,0.004859225382306703
busi_e0e8a1f5f7,busi,0.9667462262933815,0.935632901513969,7.810249675906654,2.7895675450746,0.4649644928048379,0.030120481927710843
busi_e77460c93f,busi,0.9031114228378826,0.8233392539964476,36.44856231409595,9.816365406887247,0.22370398405931008,0.006215161108629363
ddti_98ad2517b3,ddti,0.8162485065710872,0.6895438029874849,28.246171391138226,8.753952059520529,0.39807120139530106,0.35376827896512936
ddti_56e6cc05a6,ddti,0.8346640701071081,0.7162433155080213,14.317821063276353,5.816177245561582,0.374083860996161,0.1183993399339934
ddti_c835c6acf9,ddti,0.8358553390696601,0.7179995468962392,27.294688127912362,9.802821832679284,0.277883168705436,0.20699941792782306
ddti_d02b6359c9,ddti,0.9583850931677018,0.9200954084675015,5.385164807134504,1.747010344108461,0.6750253815486459,0.0017406440382941688
ddti_c066535241,ddti,0.859501100513573,0.7536185268575104,21.93171219946131,8.878219089329358,0.211833389869847,0.21444946616886093
ddti_d9658bd3e1,ddti,0.7184004227957368,0.5605498281786941,31.0,9.500488711029512,0.17275434349493346,0.6757011548432713
ddti_b8dcef923d,ddti,0.7315229986397299,0.576693939153229,53.0,11.900424906589027,0.22528859473603202,0.3653957012270444
ddti_22ffb08a0b,ddti,0.8582346197936569,0.7516733601070951,23.706539182259394,6.500401251132235,0.34595482546201234,0.31329713347644905
ddti_a517b62f3e,ddti,0.9442574093493018,0.8944011709969156,8.0,3.5254313969584836,0.2994578268511871,0.04288183192914236
ddti_1b0bfd8a9f,ddti,0.8199935191186001,0.6949059453521901,20.785789574845438,6.806964645069931,0.30564430244941426,0.2679949487863056
ddti_cfa286754f,ddti,0.9321044546850998,0.8728423475258918,2.8284271247461903,1.2907144846635783,0.8278125932557444,0.02607640994542147
ddti_9a98bb878f,ddti,0.9174672489082969,0.8475191609519968,11.0,3.270777775059257,0.46700661341016236,0.0073961279095062
ddti_ade13232ad,ddti,0.9236721772775237,0.8581699346405228,3.0,1.3563089354768654,0.7534497732316896,0.0777552400270453
ddti_7c4903c6a3,ddti,0.0,0.0,,,0.0,
ddti_8c5641ea57,ddti,0.9321113770357831,0.872854487810211,15.0,4.151985743584982,0.44659139760617234,0.04719293245939014
ddti_54dd2b4e84,ddti,0.8670972793110198,0.7653766413268832,14.035668847618199,5.798667941689494,0.3206295143578601,0.21571594877764844
ddti_6410446b09,ddti,0.9611470041596601,0.9252002044641335,5.0,2.061505487987302,0.6094590430300314,0.058924583404913244
ddti_3ab69060ab,ddti,0.8467011012571874,0.7341558222071995,19.778466338652798,6.016423353103484,0.21505575348170083,0.3621086556169429
ddti_57c3f20a3d,ddti,0.0,0.0,,,0.0,
ddti_7506b6edef,ddti,0.0,0.0,,,0.0,
ddti_91d165a82a,ddti,0.885483184333759,0.7944996180290298,5.0,1.7997950460206191,0.6832298136645962,0.03200692041522491
ddti_33e18d0483,ddti,0.9444174757281554,0.8946884341227869,5.0,1.624143630144167,0.8011615643555773,0.05179282868525897
ddti_1f952975a3,ddti,0.823294099546119,0.6996600418410042,21.151781304141842,5.936386728732527,0.3481065824401062,0.14802678444222825
ddti_8afc9502ef,ddti,0.937786239901199,0.8828601879662823,9.0,2.6264016915433084,0.583661147196048,0.12731253420908592
ddti_221272fd42,ddti,0.9090504780965087,0.833265389319201,7.266308421610007,3.1333288905973085,0.43274883310205625,0.1063231850117096
ddti_8de5d92d9d,ddti,0.9094078749624286,0.8338661669055231,8.54400374531753,4.198173523141213,0.26895729364483506,0.18163934426229508
ddti_2fdfab30c9,ddti,0.0,0.0,,,0.0,
ddti_65ec60d09d,ddti,0.8802325581395349,0.7860851505711319,13.0,3.7445030365233425,0.46327372158151225,0.13505461767626614
ddti_489a74d797,ddti,0.8770886724756535,0.78108453532956,11.0,4.152626786606725,0.4159091916818161,0.2159839063643014
ddti_b40cf90f18,ddti,0.9065902578796562,0.8291404612159329,7.510676113417317,2.1436321835707304,0.7185711648513938,0.10494571773220748
