uid,dataset,dice,iou,hd95,assd,bf1,area_err
busi_1e01f78c06,busi,0.8546923259681635,0.7462556528233,23.157897206675624,8.863795699623145,0.19266629328237736,0.09736894558501097
busi_a0d580339e,busi,0.6955906928911171,0.5332610623829703,44.0,17.01791900222656,0.161974150233711,0.6963604852686308
busi_c9ddf3ff26,busi,0.944151203865362,0.8942106173931434,18.094167496483834,5.894562913826425,0.22168602020811337,0.049921811595637286
busi_086f5ac9a7,busi,0.7442788438645779,0.5927102846265272,96.64367501130954,41.777220849567655,0.04745926206635202,0.60238664667468
busi_55fa62f005,busi,0.8823555496430313,0.7894778606570385,22.981370849898493,5.862952246267824,0.36610099523471923,0.16971025079133187
busi_f8c677f4cb,busi,0.9194097616345063,0.8508403361344538,7.0710678118654755,2.3839508708840293,0.5516439111002266,0.07174124513618677
busi_60618b0cf0,busi,0.0,0.0,,,0.0,
busi_93193f654b,busi,0.8819101455067995,0.7887650012767043,39.37003322885066,12.746913313620205,0.25714812415113064,0.1899438453853309
busi_7dcb196d66,busi,0.9602603885091351,0.9235585312867267,21.059409575678814,6.792922185945461,0.30630822113927686,0.0367413998662363
busi_9289e3083c,busi,0.8561811854640881,0.7485286783042394,15.811388300841896,6.271594831214734,0.29657576770619415,0.17672144788849595
busi_6ecd547c0d,busi,0.8858914814917819,0.7951572641038442,22.627416997969522,9.825481471009073,0.13416794448995598,0.15105288346494378
busi_074ac11fc4,busi,0.0,0.0,,,0.0,
busi_a3204ccbe7,busi,0.8412195298223154,0.7259524573220714,45.880278987817846,17.79824471672689,0.09434715687982806,0.08986751823242567
busi_e760baac79,busi,0.0,0.0,,,0.0,
busi_d7a8d6043b,busi,0.8227834871973524,0.698922821969697,54.078644653206375,17.45050849080213,0.11645421557029495,0.34876172812568185
busi_bd0084d2eb,busi,0.0,0.0,,,0.0,
busi_1b904e1d39,busi,0.7846196033027635,0.6455753321634495,31.041904481724366,12.89848506360828,0.1822590938098277,0.36991840566105855
busi_0cc200cd76,busi,0.705199550980439,0.5446395631963403,73.16419889536138,29.630579860371924,0.10049039917438173,0.748211355431572
busi_bad20acd54,busi,0.9017379851767683,0.8210590669676449,16.0312195418814,6.540964750530712,0.27857584713726025,0.15023406897869496
busi_1cd1fff51b,busi,0.0,0.0,,,0.0,
busi_daf74cbea5,busi,0.6852352161111236,0.5211846442101232,163.09123018704275,45.53517804095655,0.042466597672011816,0.8834089436163318
busi_d083e06533,busi,0.8928732147509533,0.8064778367277083,21.055848222273784,6.766479490877785,0.3241511851377323,0.017700361519320158
busi_1f6bafb28c,busi,0.7283708622252714,0.572785602805449,101.74228095675423,32.31211319804883,0.06639618767125358,0.6085678219324737
busi_ff6b3c8040,busi,0.8675857193354543,0.766138094643526,22.063519438842803,8.973949823178321,0.17837099954497196,0.02158067743318565
busi_e0e8a1f5f7,busi,0.9593324350211861,0.9218433122211476,8.94427190999916,3.2087478075826272,0.4332409972299169,0.016664484023048716
busi_e77460c93f,busi,0.0,0.0,,,0.0,
ddti_98ad2517b3,ddti,0.0,0.0,,,0.0,
ddti_56e6cc05a6,ddti,0.754674319506044,0.6060055865921787,19.0,9.300826851818229,0.13857091215809134,0.3719059405940594
ddti_c835c6acf9,ddti,0.8618818081755039,0.7572867338091109,36.0,8.46133324806816,0.3951507355415785,0.08301804423748545
ddti_d02b6359c9,ddti,0.9430772120984408,0.8922858158549591,6.324555320336759,2.3985584633807644,0.5773759502352044,0.01454681089145841
ddti_c066535241,ddti,0.8944655189183931,0.8090797114200247,11.704699910719626,6.773404040412748,0.10781941083201202,0.020239732756926705
ddti_d9658bd3e1,ddti,0.0,0.0,,,0.0,
ddti_b8dcef923d,ddti,0.0,0.0,,,0.0,
ddti_22ffb08a0b,ddti,0.0,0.0,,,0.0,
ddti_a517b62f3e,ddti,0.7907339419734234,0.6538957549704459,34.655446902326915,12.41267582927866,0.10785572545815338,0.33770792827824586
ddti_1b0bfd8a9f,ddti,0.8380585516178737,0.7212571277018963,13.038404810405298,6.115806000481106,0.23969400764980875,0.17875684018521118
ddti_cfa286754f,ddti,0.8183118741058655,0.6924939467312349,8.279043446957084,3.4498143675264537,0.3350751143043762,0.30442692540933897
ddti_9a98bb878f,ddti,0.8996999571367338,0.8176860148032723,10.770329614269007,4.0462851668470545,0.4197034935539348,0.03001957798564281
ddti_ade13232ad,ddti,0.0,0.0,,,0.0,
ddti_7c4903c6a3,ddti,0.0,0.0,,,0.0,
ddti_8c5641ea57,ddti,0.0,0.0,,,0.0,
ddti_54dd2b4e84,ddti,0.0,0.0,,,0.0,
ddti_6410446b09,ddti,0.8537389848865259,0.7448032984023364,23.600847442411894,7.832813324210597,0.14206437291897892,0.2551967015976636
ddti_3ab69060ab,ddti,0.0,0.0,,,0.0,
ddti_57c3f20a3d,ddti,0.0,0.0,,,0.0,
ddti_7506b6edef,ddti,0.0,0.0,,,0.0,
ddti_91d165a82a,ddti,0.0,0.0,,,0.0,
ddti_33e18d0483,ddti,0.0,0.0,,,0.0,
ddti_1f952975a3,ddti,0.7962121795365309,0.6614223586595037,20.0,7.278560692444136,0.30264889845408866,0.14945148881607068
ddti_8afc9502ef,ddti,0.9086684908875007,0.8326237108524931,13.0,3.966093615738685,0.3272519954389966,0.12030651340996168
ddti_221272fd42,ddti,0.921040925266904,0.8536384250669965,7.0,2.6755173025562162,0.45783851524735936,0.10585480093676815
ddti_8de5d92d9d,ddti,0.8702369285755462,0.770282681906317,17.01028522807424,5.9334477400136585,0.28090973036342326,0.27501639344262296
ddti_2fdfab30c9,ddti,0.0,0.0,,,0.0,
ddti_65ec60d09d,ddti,0.0,0.0,,,0.0,
ddti_489a74d797,ddti,0.8166104553119731,0.690060562878518,16.834138229968136,6.258373811037066,0.14025146095271826,0.2648134601316752
ddti_b40cf90f18,ddti,0.0,0.0,,,0.0,
