uid,dataset,dice,iou,hd95,assd,bf1,area_err
ddti_ade13232ad,ddti,0.0,0.0,,,0.0,
ddti_7c4903c6a3,ddti,0.0,0.0,,,0.0,
ddti_8c5641ea57,ddti,0.0,0.0,,,0.0,
ddti_54dd2b4e84,ddti,0.0,0.0,,,0.0,
ddti_6410446b09,ddti,0.9048244790688943,0.826191292423723,19.799930062302774,5.141950161645732,0.2849866211031948,0.16973028689228656
ddti_3ab69060ab,ddti,0.0,0.0,,,0.0,
ddti_57c3f20a3d,ddti,0.0,0.0,,,0.0,
ddti_7506b6edef,ddti,0.0,0.0,,,0.0,
ddti_91d165a82a,ddti,0.0,0.0,,,0.0,
ddti_33e18d0483,ddti,0.0,0.0,,,0.0,
ddti_1f952975a3,ddti,0.7956801397601843,0.660688381906897,15.201906133335932,7.272096606486173,0.14175578214374537,0.2058697820202308
ddti_8afc9502ef,ddti,0.9075539178497887,0.8307539682539683,11.0,3.9167015595335846,0.3733122128252839,0.020142309797482213
ddti_221272fd42,ddti,0.9354914379544922,0.8788012340237991,5.0990195135927845,2.0440649426276805,0.6174089068825911,0.003278688524590164
ddti_8de5d92d9d,ddti,0.8857390443179005,0.7949116764803911,13.0,5.035683028021997,0.339485127989181,0.11881967213114754
ddti_2fdfab30c9,ddti,0.0,0.0,,,0.0,
ddti_65ec60d09d,ddti,0.0,0.0,,,0.0,
ddti_489a74d797,ddti,0.8197780889798556,0.694596568090544,19.152999640086367,6.062016778733159,0.25128865979381443,0.3023043160204828
ddti_b40cf90f18,ddti,0.0,0.0,,,0.0,
