method,uid,dataset,match_iou,n_gt,n_pred,dice,iou,hd95,assd,bf1,area_err,n_miss,n_fp
A_box,ddti_b40cf90f18,ddti,0.5279601812362671,1,1,0.6910653430137799,0.5279601539506452,22.481087383355504,8.577086123220592,0.3552459730082717,0.7137112987535182,,
A_box__detstats,ddti_b40cf90f18,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_b40cf90f18,ddti,0.8278375267982483,1,2,0.9058108621344474,0.8278375564040263,7.545179782593586,2.1668775009251133,0.7428169737003604,0.11741053478086047,,
B_seg__detstats,ddti_b40cf90f18,ddti,,1,2,,,,,,,0.0,1.0
SAM_edgesam,ddti_b40cf90f18,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,ddti_b40cf90f18,ddti,,1,1,,,,,,,1.0,1.0
SAM_efficientvit-t,ddti_b40cf90f18,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_b40cf90f18,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_7c62604dba,ddti,0.8078617453575134,1,1,0.8937207023491088,0.8078617255577899,15.0,7.368407406618228,0.14512025509684862,0.03728283155282184,,
A_box__detstats,ddti_7c62604dba,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_7c62604dba,ddti,0.8632283806800842,1,1,0.926594276488816,0.8632283731987773,14.0,5.187630606986467,0.2865411681914145,0.0720297831013273,,
B_seg__detstats,ddti_7c62604dba,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_7c62604dba,ddti,0.7741686105728149,1,1,0.8727114210985178,0.774168600154679,62.64982043070834,12.956939808993816,0.2941785904292554,0.22790547102622208,,
SAM_edgesam__detstats,ddti_7c62604dba,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_7c62604dba,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_7c62604dba,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_4b8d19d7a1,ddti,0.8389039039611816,1,1,0.9123955862637929,0.8389039017683592,18.67349504681628,6.549542058285006,0.18473825852938625,0.08235357277070919,,
A_box__detstats,ddti_4b8d19d7a1,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_4b8d19d7a1,ddti,0.9180442094802856,1,1,0.9572711697211983,0.9180442142999402,11.0,3.059400533359214,0.5696794901614178,0.06807322703602298,,
B_seg__detstats,ddti_4b8d19d7a1,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_4b8d19d7a1,ddti,0.7855387926101685,1,1,0.8798899247977605,0.7855388004066418,30.846367012229862,9.339219236959945,0.39940432249673236,0.2630053148655178,,
SAM_edgesam__detstats,ddti_4b8d19d7a1,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_4b8d19d7a1,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_4b8d19d7a1,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_6ee55d72ab,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
A_box__detstats,ddti_6ee55d72ab,ddti,,1,1,,,,,,,1.0,1.0
B_seg,ddti_6ee55d72ab,ddti,0.6015936136245728,1,1,0.7512437810945274,0.601593625498008,15.365193387422845,5.524338408418744,0.4003491416933372,0.15511702615878845,,
B_seg__detstats,ddti_6ee55d72ab,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_6ee55d72ab,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,ddti_6ee55d72ab,ddti,,1,1,,,,,,,1.0,1.0
SAM_efficientvit-t,ddti_6ee55d72ab,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_6ee55d72ab,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_8dad71b90d,ddti,0.5888143181800842,1,1,0.7411996620670234,0.5888143176733781,18.98946638440411,7.7454973077968265,0.1683642658722171,0.44222833562585967,,
A_box__detstats,ddti_8dad71b90d,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_8dad71b90d,ddti,0.5803461074829102,1,1,0.7344544387954635,0.5803461063040791,22.0,8.238464281221525,0.1843821739605728,0.6378954607977991,,
B_seg__detstats,ddti_8dad71b90d,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_8dad71b90d,ddti,0.5548559427261353,1,1,0.7137072033378329,0.5548559435222286,24.547879907556588,9.143727816609589,0.0,0.8022696011004127,,
SAM_edgesam__detstats,ddti_8dad71b90d,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_8dad71b90d,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_8dad71b90d,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_a8736f35aa,ddti,0.7209964394569397,1,1,0.8378825475599669,0.7209964412811388,8.0,2.635280382390448,0.6086956521739131,0.06869009584664537,,
A_box__detstats,ddti_a8736f35aa,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_a8736f35aa,ddti,0.7452554702758789,1,2,0.8540359682141363,0.7452554744525547,5.0,2.309319777028452,0.5239529154119901,0.0902555910543131,,
B_seg__detstats,ddti_a8736f35aa,ddti,,1,2,,,,,,,0.0,1.0
SAM_edgesam,ddti_a8736f35aa,ddti,0.734034538269043,1,1,0.8466204506065858,0.7340345604808415,7.0,2.3273291689344022,0.5747883349012229,0.15654952076677317,,
SAM_edgesam__detstats,ddti_a8736f35aa,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_a8736f35aa,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_a8736f35aa,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_feb395b080,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
A_box__detstats,ddti_feb395b080,ddti,,1,2,,,,,,,1.0,2.0
B_seg,ddti_feb395b080,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
B_seg__detstats,ddti_feb395b080,ddti,,1,2,,,,,,,1.0,2.0
SAM_edgesam,ddti_feb395b080,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,ddti_feb395b080,ddti,,1,2,,,,,,,1.0,2.0
SAM_efficientvit-t,ddti_feb395b080,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_feb395b080,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_5dfcfa97df,ddti,0.7496063113212585,1,1,0.8568856885688569,0.7496062992125985,22.02271554554524,9.076108119829417,0.22888169572935158,0.22404991491775383,,
A_box__detstats,ddti_5dfcfa97df,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_5dfcfa97df,ddti,0.9226394295692444,1,1,0.9597633445901725,0.9226394201731427,9.294597293460168,2.7056490530946293,0.5690788618942446,0.030268653637910585,,
B_seg__detstats,ddti_5dfcfa97df,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_5dfcfa97df,ddti,0.7569247484207153,1,1,0.8616473281648369,0.7569247646037115,27.0,9.641056452625062,0.33160791114965144,0.017944619192492135,,
SAM_edgesam__detstats,ddti_5dfcfa97df,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_5dfcfa97df,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_5dfcfa97df,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_29ec7eabab,ddti,0.0,1,0,0.0,0.0,,,0.0,,,
A_box__detstats,ddti_29ec7eabab,ddti,,1,0,,,,,,,1.0,0.0
B_seg,ddti_29ec7eabab,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
B_seg__detstats,ddti_29ec7eabab,ddti,,1,2,,,,,,,1.0,2.0
SAM_edgesam,ddti_29ec7eabab,ddti,0.0,1,0,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,ddti_29ec7eabab,ddti,,1,0,,,,,,,1.0,0.0
SAM_efficientvit-t,ddti_29ec7eabab,ddti,0.0,1,0,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_29ec7eabab,ddti,,1,0,,,,,,,1.0,0.0
A_box,ddti_ad3b19cbcd,ddti,0.8456973433494568,1,1,0.9163987138263665,0.8456973293768546,10.63014581273465,4.076878647929426,0.30252016466414544,0.16951517265434252,,
A_box__detstats,ddti_ad3b19cbcd,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_ad3b19cbcd,ddti,0.8996495604515076,1,1,0.9471742411537817,0.8996495699267283,5.0,2.4117816958490503,0.49622835687547356,0.07987443320544123,,
B_seg__detstats,ddti_ad3b19cbcd,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_ad3b19cbcd,ddti,0.763052225112915,1,1,0.8656036446469249,0.7630522088353414,15.811388300841896,6.772824262564404,0.17683617124506154,0.29682595047087545,,
SAM_edgesam__detstats,ddti_ad3b19cbcd,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_ad3b19cbcd,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_ad3b19cbcd,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_e9be59c1a3,ddti,0.7870451211929321,1,1,0.8808340799869675,0.7870451237263464,18.883817818647753,6.236741025881207,0.23906083244397008,0.16315743106334243,,
A_box__detstats,ddti_e9be59c1a3,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_e9be59c1a3,ddti,0.8878154158592224,1,1,0.9405743771940955,0.8878153944426701,9.0,2.879864207521482,0.5072601714608306,0.08290018500572637,,
B_seg__detstats,ddti_e9be59c1a3,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_e9be59c1a3,ddti,0.656370222568512,1,1,0.7925404644616467,0.6563702063177527,39.6326851417644,11.438933792179135,0.1481248347664069,0.5037441635098229,,
SAM_edgesam__detstats,ddti_e9be59c1a3,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_e9be59c1a3,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_e9be59c1a3,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_3db3d34949,ddti,0.8377193212509155,1,1,0.9116945107398569,0.8377192982456141,7.615773105863909,2.5247833473889236,0.6006431873506488,0.036896046852122985,,
A_box__detstats,ddti_3db3d34949,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_3db3d34949,ddti,0.8808615207672119,1,1,0.9366574865922598,0.8808615049073064,5.453087167723973,1.7589778599288386,0.7212185363928308,0.02020497803806735,,
B_seg__detstats,ddti_3db3d34949,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_3db3d34949,ddti,0.8050758838653564,1,1,0.8920133352659806,0.8050758765044479,8.0,2.9294280695748887,0.4812608293180793,0.02020497803806735,,
SAM_edgesam__detstats,ddti_3db3d34949,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_3db3d34949,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_3db3d34949,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_fd470c1032,ddti,0.8602355122566223,1,1,0.9248673029479927,0.8602354904505841,12.806248474865697,5.149996400959498,0.2956703167446159,0.04153245485602733,,
A_box__detstats,ddti_fd470c1032,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_fd470c1032,ddti,0.823347806930542,1,1,0.9031165764441177,0.8233478207888216,18.384776310850235,7.2047251466019855,0.3307314593227274,0.19077598828696926,,
B_seg__detstats,ddti_fd470c1032,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_fd470c1032,ddti,0.7833313941955566,1,1,0.8785034402409267,0.7833313732408169,24.413111231467404,9.002045878701768,0.23061153901313516,0.2201561737432894,,
SAM_edgesam__detstats,ddti_fd470c1032,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_fd470c1032,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_fd470c1032,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_640c4f6df2,ddti,0.7721965312957764,1,1,0.8714569768801903,0.7721965038347267,21.23203871154557,7.1297709786746655,0.21445714026958088,0.11112747625009205,,
A_box__detstats,ddti_640c4f6df2,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_640c4f6df2,ddti,0.8585157990455627,1,1,0.9238724727838258,0.8585157887130573,19.234905936870973,4.311706119795861,0.4646357441388952,0.10589881434568083,,
B_seg__detstats,ddti_640c4f6df2,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_640c4f6df2,ddti,0.7941120266914368,1,1,0.8852424080980288,0.7941120244695087,25.435366610763182,6.520073412874096,0.4104515902758383,0.07342219603799985,,
SAM_edgesam__detstats,ddti_640c4f6df2,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_640c4f6df2,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_640c4f6df2,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_c9d3b7aed1,ddti,0.8175753355026245,1,1,0.8996329433356275,0.8175753153340978,17.08800749063506,6.491007849539638,0.23826581872314012,0.17596405840509172,,
A_box__detstats,ddti_c9d3b7aed1,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_c9d3b7aed1,ddti,0.9029585719108582,1,2,0.9490049751243781,0.9029585798816568,10.770329614269007,3.005653561598385,0.4971925707737455,0.0067390490453013855,,
B_seg__detstats,ddti_c9d3b7aed1,ddti,,1,2,,,,,,,0.0,1.0
SAM_edgesam,ddti_c9d3b7aed1,ddti,0.7781544327735901,1,1,0.8752382849176317,0.7781544065567135,25.625165552553167,7.356903592869021,0.22981501632208923,0.19312367402970174,,
SAM_edgesam__detstats,ddti_c9d3b7aed1,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_c9d3b7aed1,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_c9d3b7aed1,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_7ddf6c0f99,ddti,0.7860293984413147,1,1,0.8801976121860848,0.7860294117647059,14.0,5.646854403199582,0.23111962437805134,0.13981877674301535,,
A_box__detstats,ddti_7ddf6c0f99,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_7ddf6c0f99,ddti,0.8098989129066467,1,2,0.8949658980188373,0.8098988948977193,12.0,4.526548274916344,0.33957553058676654,0.06254719355650643,,
B_seg__detstats,ddti_7ddf6c0f99,ddti,,1,2,,,,,,,0.0,1.0
SAM_edgesam,ddti_7ddf6c0f99,ddti,0.7218530774116516,1,1,0.8384607139028835,0.7218530823181986,18.879812809634675,7.990961228021348,0.2540277257399775,0.3480996727913416,,
SAM_edgesam__detstats,ddti_7ddf6c0f99,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_7ddf6c0f99,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_7ddf6c0f99,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_7fdea6c059,ddti,0.5490769743919373,1,1,0.7089085699400886,0.5490769696358317,30.364452901377952,11.645076503394673,0.07586206896551724,0.7406746385864715,,
A_box__detstats,ddti_7fdea6c059,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_7fdea6c059,ddti,0.5987600684165955,1,1,0.7490305462956663,0.5987600609092887,34.39544083134956,9.892977363148976,0.21729490022172948,0.6234160271283241,,
B_seg__detstats,ddti_7fdea6c059,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_7fdea6c059,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,ddti_7fdea6c059,ddti,,1,1,,,,,,,1.0,1.0
SAM_efficientvit-t,ddti_7fdea6c059,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_7fdea6c059,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_a24384ffc8,ddti,0.8327836990356445,1,1,0.9087637454181939,0.8327836814461952,11.0,3.9779021339625866,0.3870280869185579,0.014160931709899417,,
A_box__detstats,ddti_a24384ffc8,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_a24384ffc8,ddti,0.8210784196853638,1,1,0.901749663526245,0.821078431372549,12.041594578792296,4.425613325417582,0.2861163227016886,0.1633139227104288,,
B_seg__detstats,ddti_a24384ffc8,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_a24384ffc8,ddti,0.6923852562904358,1,1,0.8182359629649684,0.6923852286264088,22.311044008402398,8.783738366144663,0.08953520113159788,0.44428268925357334,,
SAM_edgesam__detstats,ddti_a24384ffc8,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_a24384ffc8,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_a24384ffc8,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_2678dc79df,ddti,0.8762102127075195,1,1,0.9340213785477331,0.876210235131397,6.324555320336759,2.2894910184680564,0.6136940653760711,0.09010911650827173,,
A_box__detstats,ddti_2678dc79df,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_2678dc79df,ddti,0.8903546333312988,1,1,0.9419974623889795,0.8903546342299127,7.0,2.025742421351507,0.6651072966521525,0.05807814149947202,,
B_seg__detstats,ddti_2678dc79df,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_2678dc79df,ddti,0.8210326433181763,1,1,0.9017220664797757,0.8210326721120187,13.0,3.9442563402614743,0.5362907653453387,0.19728968673002464,,
SAM_edgesam__detstats,ddti_2678dc79df,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_2678dc79df,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_2678dc79df,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_3cb770272f,ddti,0.7936784625053406,1,1,0.8849729429721105,0.7936784469885515,6.324555320336759,3.33798596341396,0.333447789096181,0.11433804290947149,,
A_box__detstats,ddti_3cb770272f,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_3cb770272f,ddti,0.8787503242492676,1,1,0.9354625841362016,0.8787503099429705,4.158966144068143,1.8413469752758957,0.6260252929753543,0.017530088958660386,,
B_seg__detstats,ddti_3cb770272f,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_3cb770272f,ddti,0.8046085238456726,1,1,0.8917263843648209,0.8046085116388432,8.0,3.2974937366446357,0.4509616093139784,0.008110936682365254,,
SAM_edgesam__detstats,ddti_3cb770272f,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_3cb770272f,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_3cb770272f,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_97dac9ec47,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
A_box__detstats,ddti_97dac9ec47,ddti,,1,1,,,,,,,1.0,1.0
B_seg,ddti_97dac9ec47,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
B_seg__detstats,ddti_97dac9ec47,ddti,,1,1,,,,,,,1.0,1.0
SAM_edgesam,ddti_97dac9ec47,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,ddti_97dac9ec47,ddti,,1,1,,,,,,,1.0,1.0
SAM_efficientvit-t,ddti_97dac9ec47,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_97dac9ec47,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_12d95b37a4,ddti,0.7744874954223633,1,1,0.8729139922978177,0.7744874715261959,5.957737973711325,1.9870347839681304,0.6350618162412168,0.007731958762886598,,
A_box__detstats,ddti_12d95b37a4,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_12d95b37a4,ddti,0.7562326788902283,1,1,0.861198738170347,0.7562326869806094,5.0,2.3207088750906815,0.5377643504531723,0.17869415807560138,,
B_seg__detstats,ddti_12d95b37a4,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_12d95b37a4,ddti,0.6658146977424622,1,1,0.7993862677406981,0.665814696485623,10.0448880590088,3.5054079421898727,0.3994721382657188,0.23969072164948454,,
SAM_edgesam__detstats,ddti_12d95b37a4,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_12d95b37a4,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_12d95b37a4,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_b1ee2d97ca,ddti,0.7667081952095032,1,1,0.8679511278195489,0.7667081776670818,6.4031242374328485,2.811662292686334,0.47567300568041493,0.17417417417417416,,
A_box__detstats,ddti_b1ee2d97ca,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_b1ee2d97ca,ddti,0.8154142498970032,1,1,0.8983230736573976,0.8154142581888246,6.0,2.3208970673457543,0.5905904270096253,0.021021021021021023,,
B_seg__detstats,ddti_b1ee2d97ca,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_b1ee2d97ca,ddti,0.8222914934158325,1,1,0.9024807527801539,0.8222915042868277,6.0,2.1573487253962087,0.6062015960422863,0.006006006006006006,,
SAM_edgesam__detstats,ddti_b1ee2d97ca,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_b1ee2d97ca,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_b1ee2d97ca,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_be9223a0e9,ddti,0.7053611278533936,1,2,0.8272278513899715,0.7053610988037218,7.0710678118654755,3.5790524980958582,0.3274403246887253,0.37739345274861025,,
A_box__detstats,ddti_be9223a0e9,ddti,,1,2,,,,,,,0.0,1.0
B_seg,ddti_be9223a0e9,ddti,0.5905916690826416,1,1,0.7426062846580407,0.5905916942300625,17.0,5.726891456925596,0.27784318342359315,0.6732550957381099,,
B_seg__detstats,ddti_be9223a0e9,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_be9223a0e9,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,ddti_be9223a0e9,ddti,,1,2,,,,,,,1.0,2.0
SAM_efficientvit-t,ddti_be9223a0e9,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_be9223a0e9,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_2a1acce5a7,ddti,0.7208829522132874,1,2,0.8378059071729957,0.7208829509148998,12.0,6.212232787531353,0.14325842696629212,0.16557017543859648,,
A_box__detstats,ddti_2a1acce5a7,ddti,,1,2,,,,,,,0.0,1.0
B_seg,ddti_2a1acce5a7,ddti,0.8508653044700623,1,1,0.9194243285360711,0.8508652867322701,5.0990195135927845,2.795410939093073,0.4322766570605187,0.006396198830409356,,
B_seg__detstats,ddti_2a1acce5a7,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_2a1acce5a7,ddti,0.7702639102935791,1,2,0.8702249669166299,0.7702639387786975,12.751419985410203,4.586458703934612,0.26028691693153505,0.0714546783625731,,
SAM_edgesam__detstats,ddti_2a1acce5a7,ddti,,1,2,,,,,,,0.0,1.0
SAM_efficientvit-t,ddti_2a1acce5a7,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_2a1acce5a7,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_e045a21668,ddti,0.8160278797149658,1,1,0.898695318495779,0.8160278745644599,11.702560104668171,4.504780309650068,0.31495293741897906,0.004339502233567326,,
A_box__detstats,ddti_e045a21668,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_e045a21668,ddti,0.8631336688995361,1,1,0.9265396982438783,0.8631336405529954,9.219544457292887,3.2526164159090047,0.4997561825148032,0.06407147415443523,,
B_seg__detstats,ddti_e045a21668,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_e045a21668,ddti,0.8221142292022705,1,1,0.9023739837398373,0.8221142450817729,10.0,4.13510573746035,0.3428383646765352,0.03765156349712827,,
SAM_edgesam__detstats,ddti_e045a21668,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_e045a21668,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_e045a21668,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_1c55c900ff,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
A_box__detstats,ddti_1c55c900ff,ddti,,1,1,,,,,,,1.0,1.0
B_seg,ddti_1c55c900ff,ddti,0.6480031609535217,1,2,0.7864100736516988,0.6480031323414253,43.41658669218482,17.87393364481848,0.06477352734099975,0.16013405216377677,,
B_seg__detstats,ddti_1c55c900ff,ddti,,1,2,,,,,,,0.0,1.0
SAM_edgesam,ddti_1c55c900ff,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,ddti_1c55c900ff,ddti,,1,1,,,,,,,1.0,1.0
SAM_efficientvit-t,ddti_1c55c900ff,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_1c55c900ff,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_a76252d2b4,ddti,0.7084603905677795,1,1,0.8293553424046397,0.7084603658536586,7.0,3.7676478831602545,0.2366236162361624,0.11262959472196042,,
A_box__detstats,ddti_a76252d2b4,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_a76252d2b4,ddti,0.7239218354225159,1,1,0.8398546076544794,0.7239218577220788,8.94427190999916,3.5928099467682912,0.3328528661714159,0.20405278039585298,,
B_seg__detstats,ddti_a76252d2b4,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_a76252d2b4,ddti,0.7297393679618835,1,1,0.8437564499484004,0.7297393787932881,8.003112887414925,3.5200190514544234,0.3595726122982991,0.2832233741753063,,
SAM_edgesam__detstats,ddti_a76252d2b4,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_a76252d2b4,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_a76252d2b4,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_187f4dab10,ddti,0.6610720157623291,1,1,0.7959582790091264,0.6610720086626962,7.615773105863909,3.7444811401958606,0.30771951543018833,0.3124312431243124,,
A_box__detstats,ddti_187f4dab10,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_187f4dab10,ddti,0.0,1,0,0.0,0.0,,,0.0,,,
B_seg__detstats,ddti_187f4dab10,ddti,,1,0,,,,,,,1.0,0.0
SAM_edgesam,ddti_187f4dab10,ddti,0.7623814344406128,1,1,0.8651718983557548,0.7623814541622761,6.0,2.604996075489596,0.5041180697584434,0.16006600660066006,,
SAM_edgesam__detstats,ddti_187f4dab10,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_187f4dab10,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_187f4dab10,ddti,,1,1,,,,,,,1.0,1.0
