method,uid,dataset,modality,match_iou,n_gt,n_pred,dice,iou,hd95,assd,bf1,area_err,pred_pt_err,n_miss,n_fp,rough_pt_err,eval
yolo26n_seg,tn3k_df845d2565,tn3k,thyroid,0.6679487228393555,1,1,0.8009223674096848,0.6679487179487179,8.0,2.355335411528722,0.5905615607698391,0.0377073906485671,2.0359482765197754,,,,v2_eval_A2
refiner,tn3k_df845d2565,tn3k,thyroid,0.5063649415969849,1,1,0.672300469483568,0.5063649222065064,12.453255005999138,3.4030612994072547,0.4845777128619297,0.3936651583710407,2.5224039554595947,,,2.254744529724121,v2_eval_A2
rough_otsu,tn3k_df845d2565,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A2
refiner_gtbox,tn3k_df845d2565,tn3k,thyroid,0.5541125535964966,1,1,0.713091922005571,0.5541125541125541,12.006239186818844,2.8477132043282034,0.6739076771167613,0.3755656108597285,1.9759752750396729,,,2.019333600997925,v2_eval_A2
rough_otsu_gtbox,tn3k_df845d2565,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A2
yolo26n_seg,tn3k_e70e3dbb4b,tn3k,thyroid,0.9089771509170532,1,1,0.9523185153433016,0.908977135980746,9.219544457292889,3.5382594835275065,0.4619418203004702,0.0415308641975308,4.198549270629883,,,,v2_eval_A2
refiner,tn3k_e70e3dbb4b,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A2
rough_otsu,tn3k_e70e3dbb4b,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A2
refiner_gtbox,tn3k_e70e3dbb4b,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A2
rough_otsu_gtbox,tn3k_e70e3dbb4b,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A2
yolo26n_seg,tn3k_a7c4e64d87,tn3k,thyroid,0.5765057802200317,1,1,0.7313716184148078,0.576505798728021,23.706539182259394,6.161414215910288,0.4462143258283556,0.6206467661691543,7.571515083312988,,,,v2_eval_A2
refiner,tn3k_a7c4e64d87,tn3k,thyroid,0.7664793133735657,1,1,0.8678044547295343,0.7664793050587634,8.32988579428645,2.782956279342791,0.6125806150107487,0.1498756218905472,3.2232232093811035,,,3.794691324234009,v2_eval_A2
rough_otsu,tn3k_a7c4e64d87,tn3k,thyroid,0.688961386680603,1,1,0.8158403090792016,0.6889613920609027,8.0,3.1524980431399454,0.4434058711844603,0.0684079601990049,3.777340888977051,,,3.777340888977051,v2_eval_A2
refiner_gtbox,tn3k_a7c4e64d87,tn3k,thyroid,0.8664343953132629,1,1,0.9284380833851898,0.8664343786295006,4.129082378692743,1.4237232395581525,0.7944444444444445,0.0012437810945273,1.5872658491134644,,,2.756112098693848,v2_eval_A2
rough_otsu_gtbox,tn3k_a7c4e64d87,tn3k,thyroid,0.7793510556221008,1,1,0.8759946949602122,0.7793510324483776,7.056854249492381,2.4747875488066526,0.5668016194331984,0.1243781094527363,2.7694711685180664,,,2.7694711685180664,v2_eval_A2
yolo26n_seg,tn3k_29b296a0c1,tn3k,thyroid,0.7019891142845154,1,1,0.8249043478260869,0.7019891072697134,21.75266947145488,7.602176453996524,0.4034885552506569,0.3906535839015466,6.858338356018066,,,,v2_eval_A2
refiner,tn3k_29b296a0c1,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A2
rough_otsu,tn3k_29b296a0c1,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A2
refiner_gtbox,tn3k_29b296a0c1,tn3k,thyroid,0.8718301057815552,1,1,0.9315269729862076,0.8718301252673388,7.071067811865476,2.5628958630867897,0.5013295256689517,0.0377515383336105,2.846112012863159,,,4.714377403259277,v2_eval_A2
rough_otsu_gtbox,tn3k_29b296a0c1,tn3k,thyroid,0.8244134187698364,1,1,0.903757249726822,0.8244134335224659,12.473737562890625,3.3243998752801964,0.5219170727259834,0.0214535173790121,4.677987098693848,,,4.677987098693848,v2_eval_A2
yolo26n_seg,tn3k_cff6e24402,tn3k,thyroid,0.8138554096221924,2,1,0.8973762869478579,0.813855421686747,4.0,1.82101684213452,0.628210861032444,0.1430604982206405,1.5337603092193604,,,,v2_eval_A2
refiner,tn3k_cff6e24402,tn3k,thyroid,0.8595223426818848,2,2,0.9244549903603736,0.8595223650102035,13.001920240520263,4.81793600743708,0.3624585852883058,0.0055320920825649,5.341902732849121,,,12.481767654418944,v2_eval_A2
refiner,tn3k_cff6e24402,tn3k,thyroid,0.8312458992004395,2,2,0.9078473722102232,0.8312458800263678,4.0,1.5069696089920854,0.7228623140422901,0.0227758007117437,1.6212949752807615,,,4.380230903625488,v2_eval_A2
rough_otsu,tn3k_cff6e24402,tn3k,thyroid,0.6969092488288879,2,2,0.8213866039952996,0.6969092721834497,36.69738791436244,10.12763196322508,0.2748777900585272,0.1776217952531081,12.540037155151367,,,12.540037155151367,v2_eval_A2
rough_otsu,tn3k_cff6e24402,tn3k,thyroid,0.6765285730361938,2,2,0.8070588235294117,0.6765285996055227,8.168013654783554,3.989227864298935,0.291363830696879,0.4199288256227758,4.388753890991211,,,4.388753890991211,v2_eval_A2
refiner_gtbox,tn3k_cff6e24402,tn3k,thyroid,0.8876786828041077,2,2,0.9404976559682654,0.8876786929884275,2.8284271247461903,0.964170129968017,0.8773124167529969,0.0263345195729537,1.1432983875274658,,,2.9590797424316406,v2_eval_A2
refiner_gtbox,tn3k_cff6e24402,tn3k,thyroid,0.8618631958961487,2,2,0.9258072318297256,0.8618632141851956,13.0,4.61863642605994,0.3003432494279176,0.0324787341621557,5.073927879333496,,,12.302366256713867,v2_eval_A2
rough_otsu_gtbox,tn3k_cff6e24402,tn3k,thyroid,0.7681793570518494,2,2,0.8688930117501547,0.7681793329688354,7.031980515339464,2.6690908652428997,0.5392670157068062,0.3017793594306049,2.9676456451416016,,,2.9676456451416016,v2_eval_A2
rough_otsu_gtbox,tn3k_cff6e24402,tn3k,thyroid,0.6932759284973145,2,2,0.8188575770590373,0.6932759006489148,37.52042275901654,10.216816740506848,0.2882288393063756,0.1994527392778537,12.246747016906738,,,12.246747016906738,v2_eval_A2
yolo26n_seg,tn3k_419443b4aa,tn3k,thyroid,0.8151710629463196,1,1,0.8981754864107805,0.8151710869863955,15.0,4.003698796959817,0.498606714822931,0.1270531400966183,3.707383155822754,,,,v2_eval_A2
refiner,tn3k_419443b4aa,tn3k,thyroid,0.8203312754631042,1,1,0.901298903321148,0.8203313039784794,9.0,3.553854001906657,0.400707038458843,0.0703703703703703,4.052684783935547,,,7.278639793395996,v2_eval_A2
rough_otsu,tn3k_419443b4aa,tn3k,thyroid,0.6880984902381897,1,1,0.8152350081037277,0.6880984952120383,17.08800749063506,5.971432615546869,0.4025415411878845,0.0128824476650563,7.293466091156006,,,7.293466091156006,v2_eval_A2
refiner_gtbox,tn3k_419443b4aa,tn3k,thyroid,0.8578649759292603,1,1,0.9234955185659413,0.8578650014867678,7.0,2.712348919503283,0.5287187869905868,0.0122383252818035,2.835672616958618,,,6.466990470886231,v2_eval_A2
rough_otsu_gtbox,tn3k_419443b4aa,tn3k,thyroid,0.7298874855041504,1,1,0.843855461354844,0.729887512459063,18.384776310850235,5.187228342868012,0.4775174957046473,0.0436392914653784,6.436310768127441,,,6.436310768127441,v2_eval_A2
yolo26n_seg,tn3k_a48f5a3bd5,tn3k,thyroid,0.690680742263794,1,1,0.8170445660672401,0.6906807666886979,8.602325267042627,3.191789842281612,0.498872350022553,0.3861940298507462,3.198425054550171,,,,v2_eval_A2
refiner,tn3k_a48f5a3bd5,tn3k,thyroid,0.7055255770683289,1,1,0.8273409719478467,0.7055256064690026,9.901234985604516,3.004230970752488,0.528037999736113,0.3610074626865671,3.476387023925781,,,5.292717456817627,v2_eval_A2
rough_otsu,tn3k_a48f5a3bd5,tn3k,thyroid,0.575087308883667,1,1,0.7302291204730229,0.5750873108265425,10.554210091205004,4.024391723459898,0.3694188173926583,0.5242537313432836,5.283435344696045,,,5.283435344696045,v2_eval_A2
refiner_gtbox,tn3k_a48f5a3bd5,tn3k,thyroid,0.7011494040489197,1,1,0.8243243243243243,0.7011494252873564,10.6279197722844,3.1653921273138867,0.6357464068424301,0.3470149253731343,3.4225869178771973,,,4.204479217529297,v2_eval_A2
rough_otsu_gtbox,tn3k_a48f5a3bd5,tn3k,thyroid,0.6708385348320007,1,1,0.8029962546816479,0.6708385481852316,10.0,3.765621219315316,0.3831385642737895,0.4906716417910448,4.193236351013184,,,4.193236351013184,v2_eval_A2
yolo26n_seg,tn3k_7e1390b927,tn3k,thyroid,0.8383380174636841,1,1,0.9120607787274454,0.8383379888268156,5.822247012577653,2.0731951554252257,0.6301937767840506,0.1810273405136702,1.8896925449371336,,,,v2_eval_A2
refiner,tn3k_7e1390b927,tn3k,thyroid,0.8133010268211365,1,1,0.8970391595033429,0.8133010045029442,5.830951894845301,2.445334207699358,0.5058102683287556,0.1685998342999171,2.57589054107666,,,2.653071641921997,v2_eval_A2
rough_otsu,tn3k_7e1390b927,tn3k,thyroid,0.8105944991111755,1,1,0.895390444117028,0.8105945121951219,5.493840584077648,2.154344665778618,0.6071297949699878,0.0318972659486329,2.663217782974243,,,2.663217782974243,v2_eval_A2
refiner_gtbox,tn3k_7e1390b927,tn3k,thyroid,0.8328632116317749,1,1,0.9088110811850711,0.8328631875881524,5.0990195135927845,2.102882250279298,0.5685856432125089,0.1532725766362883,2.352402687072754,,,2.4194064140319824,v2_eval_A2
rough_otsu_gtbox,tn3k_7e1390b927,tn3k,thyroid,0.825716495513916,1,1,0.9045396690708528,0.82571649883811,5.0990195135927845,1.96434861692858,0.6663460456168714,0.0472245236122618,2.4092061519622803,,,2.4092061519622803,v2_eval_A2
yolo26n_seg,busi_c4322390d6,busi,breast,0.894178569316864,1,1,0.9441333506967052,0.894178589047854,5.907023542164904,1.6137330885097405,0.8132513595068661,0.0460559796437659,1.3368016481399536,,,,v2_eval_A3
refiner,busi_c4322390d6,busi,breast,0.897588849067688,1,1,0.946030914330626,0.897588864031817,4.242640687119285,1.6205031669966137,0.6897589831164945,0.0575063613231552,1.7717474699020386,,,8.126031875610352,v2_eval_A3
rough_otsu,busi_c4322390d6,busi,breast,0.6602822542190552,1,1,0.7953855494839102,0.6602822580645161,15.652475842498529,7.458493725064031,0.0906148867313915,0.5145038167938931,8.152881622314453,,,8.152881622314453,v2_eval_A3
refiner_gtbox,busi_c4322390d6,busi,breast,0.9169830679893494,1,1,0.9566939529970954,0.9169830422677804,3.605551275463989,1.2929643424535269,0.7479580518301907,0.0727735368956743,1.4138668775558472,,,2.567046880722046,v2_eval_A3
rough_otsu_gtbox,busi_c4322390d6,busi,breast,0.8442185521125793,1,1,0.9155298332644344,0.8442185514612452,6.082762530298219,2.552477825352815,0.5212797182271793,0.1534351145038168,2.548402786254883,,,2.548402786254883,v2_eval_A3
yolo26n_seg,busi_a3108459ab,busi,breast,0.8855640888214111,1,1,0.9393094574308384,0.8855640921957137,3.18444134093314,1.4677843308397875,0.7000000000000001,0.0299957752429235,1.732268452644348,,,,v2_eval_A3
refiner,busi_a3108459ab,busi,breast,0.8472906351089478,1,1,0.9173333333333332,0.8472906403940886,5.0,1.982074754041948,0.6309096837300293,0.0988593155893536,1.9114813804626465,,,2.7758941650390625,v2_eval_A3
rough_otsu,busi_a3108459ab,busi,breast,0.7842589020729065,1,1,0.8790864308105687,0.7842588893328006,7.0,2.8225233959005127,0.4587004405286344,0.1132234896493451,2.7651591300964355,,,2.7651591300964355,v2_eval_A3
refiner_gtbox,busi_a3108459ab,busi,breast,0.8422558307647705,1,1,0.914374445430346,0.8422558234572947,5.0,2.069152718237935,0.5966159052453469,0.0954795099281791,1.9859557151794436,,,2.783365249633789,v2_eval_A3
rough_otsu_gtbox,busi_a3108459ab,busi,breast,0.7866613268852234,1,1,0.8805936586462784,0.786661309762957,7.0,2.800732243694032,0.4679291111910759,0.1212505280946345,2.7872042655944824,,,2.7872042655944824,v2_eval_A3
yolo26n_seg,busi_6ca345f4b1,busi,breast,0.7945412397384644,1,3,0.885509028541842,0.794541231126597,11.0,4.33015268082056,0.2608160032851319,0.0421623050489029,4.3990092277526855,,,,v2_eval_A3
refiner,busi_6ca345f4b1,busi,breast,0.8097914457321167,1,2,0.8949002829342351,0.8097914324965655,9.219544457292889,3.9629325888339015,0.3985932004689331,0.084721120803595,4.027004241943359,,,5.610438823699951,v2_eval_A3
rough_otsu,busi_6ca345f4b1,busi,breast,0.7600194215774536,1,2,0.8636489097433067,0.7600194316249697,13.341664064126334,5.069738238334855,0.3489832147444686,0.084588950568332,5.583821296691895,,,5.583821296691895,v2_eval_A3
refiner_gtbox,busi_6ca345f4b1,busi,breast,0.8553110957145691,1,1,0.9220136865641304,0.855311125078567,7.810249675906654,3.0284958884177824,0.5128001421657276,0.049299497753106,3.0714244842529297,,,5.229848861694336,v2_eval_A3
rough_otsu_gtbox,busi_6ca345f4b1,busi,breast,0.7640050649642944,1,1,0.8662164104037936,0.7640050697084918,13.96061355245126,5.000565415117525,0.4070341562394318,0.1604546656093048,5.22678804397583,,,5.22678804397583,v2_eval_A3
yolo26n_seg,busi_9460d57994,busi,breast,0.8912110328674316,1,1,0.942476566354218,0.8912110468370965,5.0,1.8421252795949368,0.6647908939762117,0.0662589194699286,1.7783671617507937,,,,v2_eval_A3
refiner,busi_9460d57994,busi,breast,0.8986915349960327,1,1,0.9466429988514148,0.8986915146708961,4.123105625617661,1.6653741644028526,0.7377101852843526,0.0475025484199796,1.7396795749664309,,,5.01618242263794,v2_eval_A3
rough_otsu,busi_9460d57994,busi,breast,0.7329738140106201,1,1,0.8459144865737006,0.7329738366287198,9.0,4.607383402890706,0.1680362410450906,0.2309887869520897,4.996407508850098,,,4.996407508850098,v2_eval_A3
refiner_gtbox,busi_9460d57994,busi,breast,0.8529520034790039,1,1,0.9206412426565768,0.8529520295202953,5.830951894845301,2.6736761004608853,0.4208013328457068,0.0475025484199796,2.807954788208008,,,4.275197982788086,v2_eval_A3
rough_otsu_gtbox,busi_9460d57994,busi,breast,0.7732042074203491,1,1,0.8720983158852982,0.7732041969330105,8.94427190999916,4.00319279886774,0.2751336217867142,0.2083588175331294,4.291159629821777,,,4.291159629821777,v2_eval_A3
yolo26n_seg,busi_bd7080a2a6,busi,breast,0.8568075299263,1,1,0.922882427307206,0.8568075117370892,7.0,2.641076232713116,0.4355579573088355,0.0441540091840339,2.882511615753174,,,,v2_eval_A3
refiner,busi_bd7080a2a6,busi,breast,0.7823771834373474,1,1,0.8779030548328033,0.7823771899690828,11.0,4.144875129835271,0.3987369203145315,0.1672553867891204,4.222997665405273,,,6.532341957092285,v2_eval_A3
rough_otsu,busi_bd7080a2a6,busi,breast,0.6730368137359619,1,1,0.8045690550363448,0.673036831132731,17.0,6.095977304302016,0.3978349120433017,0.2991875662310138,6.492680072784424,,,6.492680072784424,v2_eval_A3
refiner_gtbox,busi_bd7080a2a6,busi,breast,0.8907548785209656,1,1,0.9422214247263592,0.890754877014419,5.0,2.033276131556456,0.5876754102256075,0.0314376545390321,2.2691738605499268,,,5.542057991027832,v2_eval_A3
rough_otsu_gtbox,busi_bd7080a2a6,busi,breast,0.7390924692153931,1,1,0.8499749121926744,0.7390924956369983,13.877895315414069,4.991351857555399,0.4057861397371655,0.2400211939244083,5.574129104614258,,,5.574129104614258,v2_eval_A3
yolo26n_seg,busi_479bc9d958,busi,breast,0.5130279660224915,1,2,0.6781473463229023,0.5130279418333415,111.31936040060596,41.93632169221125,0.0099906148769337,0.1927528714338643,45.74567413330078,,,,v2_eval_A3
refiner,busi_479bc9d958,busi,breast,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A3
rough_otsu,busi_479bc9d958,busi,breast,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A3
refiner_gtbox,busi_479bc9d958,busi,breast,0.6644423007965088,1,1,0.7983963246238159,0.6644423123738061,90.2787085436198,25.857422343786094,0.134585130677493,0.2773916265283438,31.822296142578125,,,41.895755767822266,v2_eval_A3
rough_otsu_gtbox,busi_479bc9d958,busi,breast,0.5865908265113831,1,1,0.7394355530872924,0.5865908362704262,94.0,26.654040626119045,0.1105144081665474,0.2387254538718043,41.82941818237305,,,41.82941818237305,v2_eval_A3
yolo26n_seg,busi_5f2389aed3,busi,breast,0.8817285895347595,1,2,0.9371474617244158,0.8817285822592873,6.60142603922608,2.915617989814759,0.3888888888888889,0.0150777081883553,3.208670854568481,,,,v2_eval_A3
refiner,busi_5f2389aed3,busi,breast,0.8810954689979553,1,1,0.936789729098839,0.8810954471920499,6.4031242374328485,2.9063839949845693,0.4035242832650362,0.1119229877058687,2.927886247634888,,,6.997322082519531,v2_eval_A3
rough_otsu,busi_5f2389aed3,busi,breast,0.7268732190132141,1,1,0.8418373838910803,0.7268732146780927,16.278820596099706,6.501713590605441,0.2872152504324146,0.1769890976571561,7.003624439239502,,,7.003624439239502,v2_eval_A3
refiner_gtbox,busi_5f2389aed3,busi,breast,0.9064050912857056,1,1,0.9509050184635874,0.906405077899596,5.385164807134504,2.269687407406667,0.5580884854737627,0.0840872187427511,2.28213882446289,,,6.305836200714111,v2_eval_A3
rough_otsu_gtbox,busi_5f2389aed3,busi,breast,0.7601048946380615,1,1,0.8637040714995035,0.760104872187022,14.866068747318506,5.834480592466476,0.2993382286284108,0.1312920436093713,6.373701095581055,,,6.373701095581055,v2_eval_A3
yolo26n_seg,busi_7432afad2c,busi,breast,0.9091380834579468,1,1,0.9524068238617842,0.9091380562182346,5.0,2.0450016869283654,0.6346516562536838,0.034261715296198,1.968354344367981,,,,v2_eval_A3
refiner,busi_7432afad2c,busi,breast,0.8659166097640991,1,1,0.9281407313160368,0.865916597853014,9.071801070052947,3.2492032018279824,0.4820752167825297,0.0020999115826702,3.373690128326416,,,4.964037895202637,v2_eval_A3
rough_otsu,busi_7432afad2c,busi,breast,0.850250244140625,1,1,0.9190651374161436,0.8502502502502503,14.7648230602334,3.635581301808642,0.5194098666363206,0.0428824049513704,4.963623523712158,,,4.963623523712158,v2_eval_A3
refiner_gtbox,busi_7432afad2c,busi,breast,0.8641517162322998,1,1,0.9271259537764016,0.8641517212945784,8.94427190999916,3.251366774913893,0.4516832917705736,0.001105216622458,3.292367696762085,,,5.71183967590332,v2_eval_A3
rough_otsu_gtbox,busi_7432afad2c,busi,breast,0.8354527354240417,1,1,0.9103505756107724,0.8354527201453293,17.46424919657298,3.967961948753934,0.5052758474472328,0.1216843501326259,5.777342796325684,,,5.777342796325684,v2_eval_A3
yolo26n_seg,busi_98197bf517,busi,breast,0.0,1,2,0.0,0.0,,,0.0,,,,,,v2_eval_A3
refiner,busi_98197bf517,busi,breast,0.9068366885185242,1,4,0.9511424856028236,0.9068366985476444,4.0,1.2699742382882038,0.8363771897130079,0.0788722341184867,1.2828973531723022,,,3.021883964538574,v2_eval_A3
rough_otsu,busi_98197bf517,busi,breast,0.7869378924369812,1,4,0.8807669263031755,0.7869379014989293,8.636519931338269,3.074784761016795,0.5193621867881548,0.2130620985010706,3.0185372829437256,,,3.0185372829437256,v2_eval_A3
refiner_gtbox,busi_98197bf517,busi,breast,0.8853259086608887,1,1,0.9391754483268626,0.8853258975252701,4.123105625617661,1.5587946878311347,0.7393443471956083,0.069593147751606,1.684186935424805,,,3.015169143676758,v2_eval_A3
rough_otsu_gtbox,busi_98197bf517,busi,breast,0.8351714015007019,1,1,0.9101835309403932,0.8351713859910581,8.06225774829855,2.6795614226810374,0.5673450835816373,0.1973590292648108,3.015421867370605,,,3.015421867370605,v2_eval_A3
yolo26n_seg,busi_4e9b7d897c,busi,breast,0.8681267499923706,1,1,0.9294088301322024,0.8681267474370923,3.0,1.4600193182701262,0.7981605766840665,0.053883495145631,1.656372308731079,,,,v2_eval_A3
refiner,busi_4e9b7d897c,busi,breast,0.8878416419029236,1,1,0.9405891163255118,0.8878416588124411,3.0,1.236318479397225,0.8104886769964244,0.0553398058252427,1.3534168004989624,,,2.145186185836792,v2_eval_A3
rough_otsu,busi_4e9b7d897c,busi,breast,0.8251417875289917,1,1,0.9041947177628172,0.8251417769376181,5.830951894845301,1.9952404424713184,0.6392363873020465,0.1252427184466019,2.134094476699829,,,2.134094476699829,v2_eval_A3
refiner_gtbox,busi_4e9b7d897c,busi,breast,0.8671233057975769,1,1,0.9288334556126192,0.8671232876712329,4.123105625617661,1.5564782829894015,0.7475959308617544,0.0150485436893203,1.6616804599761963,,,4.383549213409424,v2_eval_A3
rough_otsu_gtbox,busi_4e9b7d897c,busi,breast,0.743145763874054,1,1,0.8526490066225165,0.7431457431457431,12.002079728939613,3.855316662616219,0.4711174922230198,0.345631067961165,4.384406566619873,,,4.384406566619873,v2_eval_A3
yolo26n_seg,busi_881775a5f8,busi,breast,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A3
refiner,busi_881775a5f8,busi,breast,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A3
rough_otsu,busi_881775a5f8,busi,breast,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A3
refiner_gtbox,busi_881775a5f8,busi,breast,0.811478853225708,1,1,0.8959296947271045,0.8114788437369083,6.1673900068117,2.3284040612907617,0.5967971530249111,0.0255707762557077,2.485048055648804,,,3.95972752571106,v2_eval_A3
rough_otsu_gtbox,busi_881775a5f8,busi,breast,0.728663444519043,1,1,0.8430367955286446,0.7286634460547504,9.939696961966996,3.475809637634677,0.477326968973747,0.039269406392694,3.9506173133850098,,,3.9506173133850098,v2_eval_A3
yolo26n_seg,busi_11c694f20f,busi,breast,0.6828617453575134,1,1,0.8115482233502538,0.6828617191671116,10.391853012565557,3.650471117392532,0.5182346109175376,0.2578796561604584,3.9731252193450928,,,,v2_eval_A3
refiner,busi_11c694f20f,busi,breast,0.8166772723197937,1,1,0.8990889978976875,0.8166772756206238,5.313628483749074,1.810697431149958,0.6789667896678967,0.0444126074498567,1.901768922805786,,,4.355083465576172,v2_eval_A3
rough_otsu,busi_11c694f20f,busi,breast,0.6691957712173462,1,1,0.8018181818181818,0.669195751138088,8.561359904561204,4.027275720542639,0.3174668874172185,0.3638968481375358,4.355016708374023,,,4.355016708374023,v2_eval_A3
refiner_gtbox,busi_11c694f20f,busi,breast,0.8456632494926453,1,1,0.9163787145818936,0.8456632653061225,4.0,1.4621382378712946,0.772991452991453,0.0730659025787965,1.6862791776657104,,,1.8791230916976929,v2_eval_A3
rough_otsu_gtbox,busi_11c694f20f,busi,breast,0.843589723110199,1,1,0.9151599443671766,0.8435897435897436,5.227784895686555,1.5628550791594038,0.7286383317133516,0.0601719197707736,1.8766200542449951,,,1.8766200542449951,v2_eval_A3
yolo26n_seg,busi_dcf573aebc,busi,breast,0.9432991743087769,1,1,0.970822384428224,0.943299164050384,5.0,2.1976034635590644,0.5347738014854827,0.0019873743277998,2.3080263137817383,,,,v2_eval_A3
refiner,busi_dcf573aebc,busi,breast,0.8609356880187988,1,1,0.9252718502166626,0.8609357170026626,12.727922061357855,5.898681330922205,0.2160702228224172,0.0935234977788169,6.185638904571533,,,9.56213665008545,v2_eval_A3
rough_otsu,busi_dcf573aebc,busi,breast,0.852737545967102,1,1,0.9205162766000898,0.8527375231752998,24.0,6.8207113503380645,0.2436163187964743,0.0918868365676876,9.57473850250244,,,9.57473850250244,v2_eval_A3
refiner_gtbox,busi_dcf573aebc,busi,breast,0.9173625707626344,1,1,0.9569004591766352,0.9173625543170224,7.0,3.3315920503992027,0.3823604623610254,0.0226404800872885,3.771577835083008,,,8.755125045776367,v2_eval_A3
rough_otsu_gtbox,busi_dcf573aebc,busi,breast,0.8462525010108948,1,1,0.9167245535896702,0.8462524989626947,22.63622157317017,6.6085550666073,0.2665296170578955,0.0926661990491777,8.784688949584961,,,8.784688949584961,v2_eval_A3
yolo26n_seg,busi_25d8683937,busi,breast,0.8575757741928101,1,1,0.9233278955954324,0.8575757575757575,4.242640687119285,2.145543811517104,0.517385257301808,0.166077738515901,2.536109685897827,,,,v2_eval_A3
refiner,busi_25d8683937,busi,breast,0.8745306730270386,1,1,0.9330662660657651,0.8745306633291614,4.0,1.7366774403804124,0.6945792696756635,0.1169611307420494,1.903313159942627,,,2.4736719131469727,v2_eval_A3
rough_otsu,busi_25d8683937,busi,breast,0.8416098952293396,1,1,0.913993655269651,0.8416098669263227,6.0,2.0588733183130223,0.6762988297154557,0.004946996466431,2.487927198410034,,,2.487927198410034,v2_eval_A3
refiner_gtbox,busi_25d8683937,busi,breast,0.8957133889198303,1,1,0.9449881876476544,0.8957133717210493,3.0,1.4223832611882243,0.8036796051155485,0.0939929328621908,1.6005966663360596,,,1.893931031227112,v2_eval_A3
rough_otsu_gtbox,busi_25d8683937,busi,breast,0.8764845728874207,1,1,0.9341772151898734,0.8764845605700713,5.656854249492381,1.6128921923655084,0.7355503660124849,0.0459363957597173,1.9031338691711424,,,1.9031338691711424,v2_eval_A3
yolo26n_seg,busi_a2e0eb1c41,busi,breast,0.6872727274894714,1,1,0.8146551724137931,0.6872727272727273,9.0,4.584911547638304,0.270661332879394,0.455026455026455,5.887896060943604,,,,v2_eval_A3
refiner,busi_a2e0eb1c41,busi,breast,0.8161219954490662,1,1,0.8987523992322457,0.8161220043572984,6.28828640183097,2.277935201030131,0.5596857719652418,0.2052910052910053,2.54323148727417,,,2.512674331665039,v2_eval_A3
rough_otsu,busi_a2e0eb1c41,busi,breast,0.8054298758506775,1,1,0.8922305764411027,0.8054298642533937,5.656854249492381,2.37825846716317,0.5020755393840004,0.1111111111111111,2.545912742614746,,,2.545912742614746,v2_eval_A3
refiner_gtbox,busi_a2e0eb1c41,busi,breast,0.8678804636001587,1,1,0.9292676830792302,0.8678804855275444,5.0,1.517250251988235,0.7220422805001219,0.1169312169312169,1.929373025894165,,,2.0977349281311035,v2_eval_A3
rough_otsu_gtbox,busi_a2e0eb1c41,busi,breast,0.835418701171875,1,1,0.9103303618248558,0.8354186717998076,4.47213595499958,2.0045904676732174,0.5783645243967309,0.0179894179894179,2.0840535163879395,,,2.0840535163879395,v2_eval_A3
yolo26n_seg,busi_0d51c07bd5,busi,breast,0.7460142374038696,1,2,0.8545339608063497,0.7460142261466765,60.09999999999991,8.605520487812289,0.4006522847589531,0.1346871929249918,3.439414024353028,,,,v2_eval_A3
refiner,busi_0d51c07bd5,busi,breast,0.7190350294113159,1,1,0.8365565873071283,0.7190350456072971,62.71289471969631,9.714429774165616,0.3792187138270139,0.123419587291189,4.319562911987305,,,3.8505215644836426,v2_eval_A3
rough_otsu,busi_0d51c07bd5,busi,breast,0.7111772894859314,1,1,0.8312140478353013,0.7111773086387774,63.00634760745554,9.265760038168958,0.3838910056575453,0.2689813298395021,3.859712600708008,,,3.859712600708008,v2_eval_A3
refiner_gtbox,busi_0d51c07bd5,busi,breast,0.7622340321540833,1,1,0.8650769511527465,0.7622340140429865,16.1245154965971,6.381197232881201,0.1955937667920473,0.1538159187684245,6.265074253082275,,,5.057635307312012,v2_eval_A3
rough_otsu_gtbox,busi_0d51c07bd5,busi,breast,0.8436062932014465,1,1,0.9151696943143136,0.8436063129116441,9.219544457292889,3.6740109141081696,0.4525590196431789,0.0562725188339338,4.952139854431152,,,4.952139854431152,v2_eval_A3
yolo26n_seg,busi_3aa2ecd082,busi,breast,0.9122441411018372,1,1,0.9541084384717108,0.9122441308136556,8.0,3.4811600532416813,0.337490551776266,0.0414432162270621,3.733258008956909,,,,v2_eval_A3
